Subject,Trial,Sex,Age,Group,Years EDU,LIS,Corsi Span,Raven Raw,Trial_index, Reaction_Time, Response_string, Correct_response, Correctness,ID,observation,AFirst,ALast,BFirst,BLast,Copy,CpyAS4,CpyAS6,CpyAT4,CpyAT6,CpyBS4,CpyBS6,CpyBT4,CpyBT6,SomeA,SomeB
10,77,M,29,HEARING,18,ND,5,34,21,0.34, C, C, CORRECT,10,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,78,M,29,HEARING,18,ND,5,34,33,0.525, C, C, CORRECT,10,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,79,M,29,HEARING,18,ND,5,34,49,0.435, C, N, INCORRECT,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,80,M,29,HEARING,18,ND,5,34,16,0.61, C, C, CORRECT,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,81,M,29,HEARING,18,ND,5,34,46,0.755, N, N, CORRECT,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,82,M,29,HEARING,18,ND,5,34,81,0.82, N, N, CORRECT,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,83,M,29,HEARING,18,ND,5,34,48,0.56, C, C, CORRECT,10,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,84,M,29,HEARING,18,ND,5,34,83,0.61, N, N, CORRECT,10,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,85,M,29,HEARING,18,ND,5,34,52,0.76, C, C, CORRECT,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,86,M,29,HEARING,18,ND,5,34,12,0.495, C, N, INCORRECT,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,87,M,29,HEARING,18,ND,5,34,53,0.61, C, N, INCORRECT,10,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,F,20,HEARING,14,ND,5,35,72,0.79, N, N, CORRECT,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,2,F,20,HEARING,14,ND,5,35,31,0.59, N, N, CORRECT,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,3,F,20,HEARING,14,ND,5,35,56,0.955, N, N, CORRECT,11,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,4,F,20,HEARING,14,ND,5,35,71,0.745, N, N, CORRECT,11,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,5,F,20,HEARING,14,ND,5,35,42,0.61, C, C, CORRECT,11,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,6,F,20,HEARING,14,ND,5,35,11,1.01, N, C, INCORRECT,11,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,7,F,20,HEARING,14,ND,5,35,68,2.225, N, N, CORRECT,11,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,8,F,20,HEARING,14,ND,5,35,37,0.79, C, C, CORRECT,11,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,9,F,20,HEARING,14,ND,5,35,43,0.995, N, N, CORRECT,11,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,10,F,20,HEARING,14,ND,5,35,78,0.805, N, N, CORRECT,11,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,11,F,20,HEARING,14,ND,5,35,76,0.895, N, N, CORRECT,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,12,F,20,HEARING,14,ND,5,35,29,0.655, C, C, CORRECT,11,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,13,F,20,HEARING,14,ND,5,35,58,0.675, C, C, CORRECT,11,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,14,F,20,HEARING,14,ND,5,35,70,0.665, N, N, CORRECT,11,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,15,F,20,HEARING,14,ND,5,35,79,1.01, N, N, CORRECT,11,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,16,F,20,HEARING,14,ND,5,35,86,0.795, N, N, CORRECT,11,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,17,F,20,HEARING,14,ND,5,35,82,0.655, C, C, CORRECT,11,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,18,F,20,HEARING,14,ND,5,35,39,0.56, C, C, CORRECT,11,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,19,F,20,HEARING,14,ND,5,35,0,0.545, C, C, CORRECT,11,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,20,F,20,HEARING,14,ND,5,35,10,0.595, N, N, CORRECT,11,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,21,F,20,HEARING,14,ND,5,35,49,0.465, C, C, CORRECT,11,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,22,F,20,HEARING,14,ND,5,35,74,0.595, C, C, CORRECT,11,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,23,F,20,HEARING,14,ND,5,35,51,1.085, N, N, CORRECT,11,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,24,F,20,HEARING,14,ND,5,35,2,0.36, C, N, INCORRECT,11,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,25,F,20,HEARING,14,ND,5,35,40,0.495, C, C, CORRECT,11,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,26,F,20,HEARING,14,ND,5,35,9,1.02, N, N, CORRECT,11,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,27,F,20,HEARING,14,ND,5,35,33,0.64, N, N, CORRECT,11,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,28,F,20,HEARING,14,ND,5,35,17,0.485, C, C, CORRECT,11,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,29,F,20,HEARING,14,ND,5,35,54,0.665, C, C, CORRECT,11,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,30,F,20,HEARING,14,ND,5,35,18,0.755, N, N, CORRECT,11,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,31,F,20,HEARING,14,ND,5,35,45,0.67, N, N, CORRECT,11,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,32,F,20,HEARING,14,ND,5,35,81,0.99, N, N, CORRECT,11,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,33,F,20,HEARING,14,ND,5,35,65,0.53, C, C, CORRECT,11,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,34,F,20,HEARING,14,ND,5,35,15,1.8, N, C, INCORRECT,11,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,35,F,20,HEARING,14,ND,5,35,27,0.805, C, C, CORRECT,11,35,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,36,F,20,HEARING,14,ND,5,35,12,1.345, N, N, CORRECT,11,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,37,F,20,HEARING,14,ND,5,35,64,0.715, N, N, CORRECT,11,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,38,F,20,HEARING,14,ND,5,35,73,0.805, N, N, CORRECT,11,38,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
11,39,F,20,HEARING,14,ND,5,35,35,0.705, C, C, CORRECT,11,39,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
11,40,F,20,HEARING,14,ND,5,35,7,0.76, C, C, CORRECT,11,40,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
11,41,F,20,HEARING,14,ND,5,35,20,0.78, N, N, CORRECT,11,41,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
11,42,F,20,HEARING,14,ND,5,35,52,0.895, C, C, CORRECT,11,42,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
11,43,F,20,HEARING,14,ND,5,35,13,0.605, N, N, CORRECT,11,43,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
11,44,F,20,HEARING,14,ND,5,35,47,0.69, N, N, CORRECT,11,44,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0
11,45,F,20,HEARING,14,ND,5,35,1,0.53, C, C, CORRECT,11,45,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
11,46,F,20,HEARING,14,ND,5,35,50,0.8, N, N, CORRECT,11,46,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
11,47,F,20,HEARING,14,ND,5,35,32,0.47, C, N, INCORRECT,11,47,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
11,48,F,20,HEARING,14,ND,5,35,67,0.865, N, N, CORRECT,11,48,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
11,49,F,20,HEARING,14,ND,5,35,61,0.92, C, C, CORRECT,11,49,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
11,50,F,20,HEARING,14,ND,5,35,14,1.49, N, N, CORRECT,11,50,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
11,51,F,20,HEARING,14,ND,5,35,36,0.58, N, N, CORRECT,11,51,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
11,52,F,20,HEARING,14,ND,5,35,59,0.96, C, C, CORRECT,11,52,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
11,53,F,20,HEARING,14,ND,5,35,16,0.985, N, N, CORRECT,11,53,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0
11,54,F,20,HEARING,14,ND,5,35,8,0.62, N, N, CORRECT,11,54,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
11,55,F,20,HEARING,14,ND,5,35,83,0.575, C, C, CORRECT,11,55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11,56,F,20,HEARING,14,ND,5,35,21,0.845, N, N, CORRECT,11,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,57,F,20,HEARING,14,ND,5,35,77,0.645, N, N, CORRECT,11,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,58,F,20,HEARING,14,ND,5,35,44,0.505, N, N, CORRECT,11,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,59,F,20,HEARING,14,ND,5,35,3,0.4, N, N, CORRECT,11,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,60,F,20,HEARING,14,ND,5,35,57,0.74, N, N, CORRECT,11,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,61,F,20,HEARING,14,ND,5,35,4,0.655, N, N, CORRECT,11,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,62,F,20,HEARING,14,ND,5,35,66,0.89, C, C, CORRECT,11,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,63,F,20,HEARING,14,ND,5,35,46,0.78, C, C, CORRECT,11,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,64,F,20,HEARING,14,ND,5,35,69,1.105, N, N, CORRECT,11,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,65,F,20,HEARING,14,ND,5,35,30,1.17, N, N, CORRECT,11,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,66,F,20,HEARING,14,ND,5,35,62,0.775, C, C, CORRECT,11,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,67,F,20,HEARING,14,ND,5,35,48,0.895, C, C, CORRECT,11,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,68,F,20,HEARING,14,ND,5,35,63,0.935, C, C, CORRECT,11,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,69,F,20,HEARING,14,ND,5,35,75,0.545, C, C, CORRECT,11,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,70,F,20,HEARING,14,ND,5,35,53,0.535, N, N, CORRECT,11,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,71,F,20,HEARING,14,ND,5,35,22,0.585, C, C, CORRECT,11,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,72,F,20,HEARING,14,ND,5,35,55,0.46, N, N, CORRECT,11,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,73,F,20,HEARING,14,ND,5,35,84,0.485, N, N, CORRECT,11,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,74,F,20,HEARING,14,ND,5,35,24,1.1, C, N, INCORRECT,11,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,75,F,20,HEARING,14,ND,5,35,60,0.61, N, N, CORRECT,11,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,76,F,20,HEARING,14,ND,5,35,28,0.28, N, N, CORRECT,11,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,77,F,20,HEARING,14,ND,5,35,19,0.965, N, N, CORRECT,11,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,78,F,20,HEARING,14,ND,5,35,23,0.715, N, N, CORRECT,11,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,79,F,20,HEARING,14,ND,5,35,5,0.55, N, N, CORRECT,11,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,80,F,20,HEARING,14,ND,5,35,6,0.625, N, N, CORRECT,11,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,81,F,20,HEARING,14,ND,5,35,38,0.59, N, N, CORRECT,11,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,82,F,20,HEARING,14,ND,5,35,80,0.795, C, C, CORRECT,11,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,83,F,20,HEARING,14,ND,5,35,25,0.6, C, C, CORRECT,11,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,84,F,20,HEARING,14,ND,5,35,34,0.635, C, C, CORRECT,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,85,F,20,HEARING,14,ND,5,35,26,0.51, C, C, CORRECT,11,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,86,F,20,HEARING,14,ND,5,35,41,0.48, C, C, CORRECT,11,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,87,F,20,HEARING,14,ND,5,35,85,0.765, C, C, CORRECT,11,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,F,21,HEARING,14,ND,5,34,2,2.095, C, C, CORRECT,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,2,F,21,HEARING,14,ND,5,34,50,1.015, C, C, CORRECT,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,3,F,21,HEARING,14,ND,5,34,24,0.51, C, C, CORRECT,12,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,4,F,21,HEARING,14,ND,5,34,39,0.505, C, C, CORRECT,12,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,5,F,21,HEARING,14,ND,5,34,70,0.495, C, C, CORRECT,12,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,6,F,21,HEARING,14,ND,5,34,12,0.625, N, N, CORRECT,12,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,7,F,21,HEARING,14,ND,5,34,82,0.63, N, N, CORRECT,12,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,8,F,21,HEARING,14,ND,5,34,21,1.25, C, C, CORRECT,12,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,9,F,21,HEARING,14,ND,5,34,40,0.55, N, N, CORRECT,12,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,10,F,21,HEARING,14,ND,5,34,30,0.835, N, N, CORRECT,12,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,11,F,21,HEARING,14,ND,5,34,19,0.99, N, N, CORRECT,12,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,12,F,21,HEARING,14,ND,5,34,11,0.665, C, C, CORRECT,12,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,13,F,21,HEARING,14,ND,5,34,0,0.66, N, N, CORRECT,12,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,14,F,21,HEARING,14,ND,5,34,64,0.615, C, C, CORRECT,12,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,15,F,21,HEARING,14,ND,5,34,29,0.505, N, N, CORRECT,12,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,16,F,21,HEARING,14,ND,5,34,13,0.46, N, N, CORRECT,12,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,17,F,21,HEARING,14,ND,5,34,65,0.55, C, C, CORRECT,12,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,18,F,21,HEARING,14,ND,5,34,14,15.45, C, C, CORRECT,12,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,19,F,21,HEARING,14,ND,5,34,86,0.795, C, C, CORRECT,12,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,20,F,21,HEARING,14,ND,5,34,72,0.59, N, N, CORRECT,12,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,21,F,21,HEARING,14,ND,5,34,27,0.74, N, C, INCORRECT,12,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,22,F,21,HEARING,14,ND,5,34,25,0.61, C, C, CORRECT,12,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,23,F,21,HEARING,14,ND,5,34,61,0.345, N, N, CORRECT,12,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,24,F,21,HEARING,14,ND,5,34,75,0.54, C, C, CORRECT,12,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,25,F,21,HEARING,14,ND,5,34,17,0.655, N, N, CORRECT,12,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,26,F,21,HEARING,14,ND,5,34,26,0.33, N, N, CORRECT,12,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,27,F,21,HEARING,14,ND,5,34,63,0.56, N, N, CORRECT,12,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,28,F,21,HEARING,14,ND,5,34,57,0.745, C, C, CORRECT,12,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,29,F,21,HEARING,14,ND,5,34,54,0.66, N, N, CORRECT,12,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,30,F,21,HEARING,14,ND,5,34,33,0.79, C, C, CORRECT,12,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,31,F,21,HEARING,14,ND,5,34,15,2.9, N, C, INCORRECT,12,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,32,F,21,HEARING,14,ND,5,34,10,0.61, C, N, INCORRECT,12,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,33,F,21,HEARING,14,ND,5,34,67,0.97, N, N, CORRECT,12,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,34,F,21,HEARING,14,ND,5,34,56,2.785, C, C, CORRECT,12,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,35,F,21,HEARING,14,ND,5,34,41,0.485, N, N, CORRECT,12,35,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,36,F,21,HEARING,14,ND,5,34,32,0.725, C, N, INCORRECT,12,36,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,37,F,21,HEARING,14,ND,5,34,60,0.405, C, C, CORRECT,12,37,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,38,F,21,HEARING,14,ND,5,34,51,0.37, C, C, CORRECT,12,38,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
12,39,F,21,HEARING,14,ND,5,34,42,0.555, N, N, CORRECT,12,39,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
12,40,F,21,HEARING,14,ND,5,34,73,1.785, N, N, CORRECT,12,40,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
12,41,F,21,HEARING,14,ND,5,34,44,0.915, C, C, CORRECT,12,41,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
12,42,F,21,HEARING,14,ND,5,34,36,0.375, C, C, CORRECT,12,42,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
12,43,F,21,HEARING,14,ND,5,34,66,0.83, N, N, CORRECT,12,43,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
12,44,F,21,HEARING,14,ND,5,34,52,0.855, N, N, CORRECT,12,44,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0
12,45,F,21,HEARING,14,ND,5,34,4,0.835, N, N, CORRECT,12,45,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
12,46,F,21,HEARING,14,ND,5,34,38,3.77, N, N, CORRECT,12,46,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
12,47,F,21,HEARING,14,ND,5,34,22,0.756, C, N, INCORRECT,12,47,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0
12,48,F,21,HEARING,14,ND,5,34,48,0.51, N, N, CORRECT,12,48,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0
12,49,F,21,HEARING,14,ND,5,34,23,0.535, N, N, CORRECT,12,49,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0
12,50,F,21,HEARING,14,ND,5,34,35,0.365, N, N, CORRECT,12,50,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0
12,51,F,21,HEARING,14,ND,5,34,49,0.92, N, N, CORRECT,12,51,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0
12,52,F,21,HEARING,14,ND,5,34,20,0.415, C, C, CORRECT,12,52,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0
12,53,F,21,HEARING,14,ND,5,34,6,0.5, C, C, CORRECT,12,53,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0
12,54,F,21,HEARING,14,ND,5,34,81,0.535, N, N, CORRECT,12,54,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
12,55,F,21,HEARING,14,ND,5,34,3,0.665, N, N, CORRECT,12,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,56,F,21,HEARING,14,ND,5,34,74,0.555, C, C, CORRECT,12,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,57,F,21,HEARING,14,ND,5,34,9,0.665, N, N, CORRECT,12,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,58,F,21,HEARING,14,ND,5,34,47,0.47, C, C, CORRECT,12,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,59,F,21,HEARING,14,ND,5,34,46,1.47, C, N, INCORRECT,12,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,60,F,21,HEARING,14,ND,5,34,1,1.195, C, C, CORRECT,12,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,61,F,21,HEARING,14,ND,5,34,77,0.87, C, C, CORRECT,12,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,62,F,21,HEARING,14,ND,5,34,84,0.57, N, N, CORRECT,12,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,63,F,21,HEARING,14,ND,5,34,78,0.465, C, C, CORRECT,12,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,64,F,21,HEARING,14,ND,5,34,59,0.515, N, N, CORRECT,12,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,65,F,21,HEARING,14,ND,5,34,68,0.72, N, N, CORRECT,12,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,66,F,21,HEARING,14,ND,5,34,80,0.475, C, C, CORRECT,12,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,67,F,21,HEARING,14,ND,5,34,18,2.63, N, N, CORRECT,12,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,68,F,21,HEARING,14,ND,5,34,5,0.59, N, N, CORRECT,12,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,69,F,21,HEARING,14,ND,5,34,69,0.685, N, N, CORRECT,12,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,70,F,21,HEARING,14,ND,5,34,43,0.54, N, N, CORRECT,12,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,71,F,21,HEARING,14,ND,5,34,79,0.65, C, C, CORRECT,12,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,72,F,21,HEARING,14,ND,5,34,71,0.69, N, N, CORRECT,12,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,73,F,21,HEARING,14,ND,5,34,76,0.415, N, N, CORRECT,12,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,74,F,21,HEARING,14,ND,5,34,28,0.84, N, C, INCORRECT,12,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,75,F,21,HEARING,14,ND,5,34,37,0.39, N, N, CORRECT,12,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,76,F,21,HEARING,14,ND,5,34,85,0.37, N, N, CORRECT,12,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,77,F,21,HEARING,14,ND,5,34,7,0.405, N, N, CORRECT,12,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,78,F,21,HEARING,14,ND,5,34,16,0.57, N, C, INCORRECT,12,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,79,F,21,HEARING,14,ND,5,34,8,0.805, N, N, CORRECT,12,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,80,F,21,HEARING,14,ND,5,34,45,0.405, N, N, CORRECT,12,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,81,F,21,HEARING,14,ND,5,34,62,0.53, C, C, CORRECT,12,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,82,F,21,HEARING,14,ND,5,34,34,0.51, N, N, CORRECT,12,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,83,F,21,HEARING,14,ND,5,34,83,0.555, N, N, CORRECT,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,84,F,21,HEARING,14,ND,5,34,55,0.54, C, C, CORRECT,12,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,85,F,21,HEARING,14,ND,5,34,58,0.515, C, C, CORRECT,12,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,86,F,21,HEARING,14,ND,5,34,53,0.74, N, N, CORRECT,12,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,87,F,21,HEARING,14,ND,5,34,31,0.5, C, N, INCORRECT,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,M,24,HEARING,15,ND,7,36,58,2.09, N, N, CORRECT,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,2,M,24,HEARING,15,ND,7,36,14,1.28, N, N, CORRECT,13,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,3,M,24,HEARING,15,ND,7,36,70,1.465, C, N, INCORRECT,13,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,4,M,24,HEARING,15,ND,7,36,64,1.085, N, N, CORRECT,13,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,5,M,24,HEARING,15,ND,7,36,61,0.95, C, C, CORRECT,13,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13,6,M,24,HEARING,15,ND,7,36,75,0.56, C, C, CORRECT,13,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
